"","LIHC","KIRC","KIRP","KICH","UCEC","UCS","SKCM","UVM","ACC","PCPG","GBM","LGG","MESO","SARC","TGCT","DLBC","THYM","LAML","OV","ESCA","STAD","COADREAD","CHOL","PAAD","BRCA","PRAD","BLCA","LUSC","CESC","HNSC","LUAD","THCA"
"chr12:40617705-40618713",-0.391200963591093,1.92363775845147,3.16367381395125,-0.0896842298364819,-0.825728094527949,-0.756264826994455,-0.271330094755504,-0.619880122880799,0.345442728850436,-0.11483880990674,0.384744090702305,0.534526837072806,-0.232160937746353,0.174264258343006,-0.526739651391659,0.78907336853709,-0.105258996438354,-0.898926656951688,-0.76579767698708,-0.721716967848565,-0.72238584172424,-0.874379391020186,-0.106589769183551,-0.274626678659735,-0.327725827958261,-0.415832817291142,-0.77893487385156,0.211771064850855,-0.762864388193755,-0.723947474842612,1.0571193380889,2.72256183373364
"chr15:85490842-85504657",1.12112519423845,4.33464670334457,2.47638869827002,-0.306521674847309,-0.255850385396625,-0.330615782053127,-0.278990474513813,-0.261124886682939,-0.28144693138532,-0.366907223591005,-0.177159483494753,-0.231556381786461,-0.368865830069476,-0.229394457091352,-0.340319140511752,-0.312716031411658,-0.379742952201235,-0.487297208048982,-0.343548560381947,-0.404965329822134,-0.328018777044482,-0.394633868346733,1.28755752261038,-0.366929211782738,-0.255193152832318,-0.426412887180363,-0.329318079254319,-0.38309672762158,-0.282693610019786,-0.396570586034203,-0.31946794461368,-0.380360540443331
"chr6:107188062-107192716",1.19697708718531,2.99378754653587,3.19160903261137,-0.0958295467933063,-0.329932429723074,-0.431637267718289,-0.385129049073117,-0.49825498614181,-0.545498405078048,-0.344258571808629,-0.55671802361487,-0.49604774015448,-0.466389164141705,-0.436241346609679,-0.452263784698687,-0.166809013457547,-0.400293734654711,-0.471571349732052,-0.52599717222084,-0.309902499959366,-0.053140831336865,-0.429634619818157,2.07530677076959,1.21445421458754,-0.402159028817215,-0.53619943077555,-0.389487775166481,-0.426095029654159,-0.42385491633502,-0.449771698242202,-0.272957602801857,-0.376059633161957
"chr6:107195263-107197409",1.34851371477726,2.97315264894477,2.89207881005908,0.123635368237877,-0.31119539773195,-0.429584003198451,-0.519167366570209,-0.547249949628411,-0.540136028702579,-0.392346802504246,-0.514383672513698,-0.517553610738551,-0.538986369793964,-0.518758465498251,-0.44732192763817,-0.133673531987095,-0.519010433582739,-0.544510640813706,-0.450442415945972,-0.213677406363815,0.100577544316308,-0.402636888007912,2.09778199792565,1.54095845999509,-0.409029385647107,-0.5321619699541,-0.406398021223266,-0.50287470631103,-0.439105066931539,-0.513342124228187,-0.346316684596087,-0.386835674145008
"chr6:107197763-107202175",1.1878853994083,3.09825513319497,2.97322804397117,0.11331450950695,-0.153400059367599,-0.397085620053208,-0.528128912862583,-0.571696345156581,-0.571606075552427,-0.412185700484459,-0.527684691436529,-0.520186500861753,-0.556617918973701,-0.536972162138468,-0.483189967978074,0.0250549877727242,-0.531439465976063,-0.568117104355394,-0.40050214544481,-0.173657806855801,0.175409722536624,-0.372905487485996,1.95558424964762,1.41351477467448,-0.41345378742573,-0.553362965801112,-0.417961055380491,-0.501548888813631,-0.434967228672718,-0.530537495882831,-0.362502344980943,-0.422537088771926
"chr6:107202397-107203645",0.99985873429859,3.12420086683423,2.95785595225666,0.223983225988535,-0.257254502752171,-0.351635317835918,-0.509330479849684,-0.567861769056022,-0.539932969839347,-0.350390703859271,-0.565187780254798,-0.479318053821294,-0.502799904849835,-0.490662317983552,-0.464466277986881,-0.120619128219366,-0.491323264666221,-0.533440847269272,-0.50824515163874,-0.215665347645242,0.194464933339968,-0.446207023933248,2.07833904993935,1.40111842628537,-0.430677483960686,-0.498204201023279,-0.39673151701564,-0.506403482795714,-0.434042719554456,-0.498488151761484,-0.340343584827391,-0.480589206543193
"chr6:107204236-107217901",1.43198657379524,3.23311979554506,2.77143755538289,0.365114513513359,-0.356032991028359,-0.401974098534978,-0.527763850018688,-0.546139997175737,-0.530846260754041,-0.331536084103249,-0.553407463881102,-0.531614283329788,-0.532437851594888,-0.524651498072419,-0.434045782431184,-0.361008833980019,-0.526675216249761,-0.537733874452895,-0.498054831323285,-0.0946807479329043,0.413165084368536,-0.496404945367577,1.78872186237494,1.3717310430705,-0.409251904423003,-0.501474137347578,-0.383775139119181,-0.507642382404329,-0.466494338464043,-0.51068224015103,-0.351030045922751,-0.459917629987734
"chr6:107166217-107172342",1.26508953676488,3.20740867410489,3.2970457915047,0.0962106395789411,-0.276479045915298,-0.458580755160971,-0.481219557488154,-0.510207343318159,-0.486913614860716,-0.374808644971605,-0.322929473890562,-0.485028680002432,-0.500757770378645,-0.483587785546631,-0.457118581854644,-0.23454765405156,-0.491296513108236,-0.50539544278896,-0.367122803277656,-0.133885172669984,0.0980383509666955,-0.347398867159148,1.63451252038009,0.94231768661102,-0.4557792235814,-0.488744752218971,-0.445963954925243,-0.478050153543925,-0.43537304696021,-0.487129648650433,-0.389915711069952,-0.442389002517712
"chr6:107183393-107186723",0.921439231989118,2.56216563072373,3.41286849416472,-0.135686885496989,-0.251728728303446,-0.30460884659206,-0.455529074688384,-0.5457928961877,-0.481732128213288,-0.395357663925752,-0.554627513968148,-0.431899135040627,-0.519016768653869,-0.424207718123909,-0.470053553558322,-0.23283266521131,-0.45529993474002,-0.441263590046051,-0.511608847358283,-0.240835520376935,0.0379522711092297,-0.421232155915821,2.43596401171945,1.1990374792666,-0.434382404421479,-0.459079966441972,-0.328176021586901,-0.468214815618701,-0.388585680842925,-0.459270297770298,-0.337482426296272,-0.420921879593379
"chr4:69812279-69816664",0.915348021847577,3.13103774288505,3.61675777891591,-0.433879363349729,-0.410539210053487,-0.304894539376953,-0.428107573348557,-0.440499708267899,-0.324583931657903,-0.429547087252575,-0.440499708267899,-0.433767284877587,-0.437413083739762,-0.424998856016024,-0.312912201923256,-0.383562599778988,-0.413085535459903,-0.436573357595373,-0.433599496265268,-0.178031327259839,0.0596166456786388,-0.211753300384124,1.70969853949931,0.586111896566301,-0.430818786542883,-0.419295179476448,-0.225031034465079,-0.415575058908539,-0.391270568603492,-0.418633768034861,-0.412513758916179,-0.427184305570186
"chr6:107173364-107181757",0.558145827697562,3.45122941639987,3.38124932455452,-0.190377173429868,-0.235108813782356,-0.365814707573074,-0.392971386694927,-0.494625664673706,-0.471894024857556,-0.317821121486002,-0.53443839062364,-0.327256831114924,-0.454647783603564,-0.43371612252835,-0.433786108768449,-0.203651200952174,-0.464436061957425,-0.468871118019778,-0.446625476322763,-0.250550324364846,0.0347522162948663,-0.215990989876283,1.5661378879285,0.932870683836364,-0.386773950683393,-0.386377849296245,-0.403182289242459,-0.468084356894269,-0.386754426027678,-0.465131657695525,-0.340168729129089,-0.385328797113327
"chr11:128317865-128328556",-0.244790224058614,3.3105337876972,3.87024383016194,-0.292198156315907,-0.372768236159168,-0.400047887022176,-0.226647421343467,-0.343262360808225,-0.364417201927933,-0.39194054589593,-0.360671287988246,-0.31598234012571,-0.346653585390543,-0.364387311113891,-0.355107378692892,1.43428495820369,0.0904258299479927,0.110584364233883,-0.379287468059635,-0.248543350897829,-0.146481645247152,-0.261599425063409,-0.368214314368195,-0.319793654851447,-0.360642332369813,-0.213958515480617,-0.370791119927083,-0.376067659947225,-0.386460884137226,-0.352250568083238,-0.314808630680646,-0.338299264288493
"chr10:102488049-102495260",-0.422873712836848,2.52714827440848,3.61651278928004,2.26616037998669,0.694440050327848,0.803629758137217,-0.507999651487738,-0.513437909484674,-0.215013332312677,-0.403955424648175,-0.470190062230961,-0.460830759134464,-0.409362200633725,-0.372741294655604,-0.244879995935876,-0.429729945632846,-0.499163696905611,-0.529761811794993,-0.0883943707010375,-0.370563132396876,-0.312854586625289,-0.367818075142526,0.765693100234204,-0.393714675910269,-0.514166056481385,-0.492394661459067,-0.497628045919375,-0.470871841039497,-0.246867612234527,-0.483976147587179,-0.484516457412844,-0.469878891770426
"chr2:10195093-10196807",-0.602929755707822,2.27709897544317,3.84332107155542,0.296576437711065,0.090407685334316,0.120405030983234,-0.66253514236688,-0.267230997002728,-0.53475439968005,-0.47825497514618,-0.835854149073107,-0.238014441186992,0.314465602598632,0.100615109783746,-0.396956825392545,-0.612817801059755,-0.377855685344196,-0.973782887901767,-0.603075088218016,-0.652803009700418,-0.466985369673101,-0.479881985220145,1.56221790057622,0.917174854466301,-0.0578529591439163,-0.0770089924670748,-0.611372403675476,-0.509044757412992,-0.525057868105148,-0.476237358953768,-0.237418753684872,1.15544293766485
"chr8:124706119-124707642",0.613847228269974,0.766221716512469,1.34736216330451,-0.586416958741422,-0.508601378359411,-0.297669002124224,-0.0857772735087325,-0.57039350587119,-0.50325268256903,-0.571447638105854,-0.459903850612303,-0.451827545021987,-0.53005541403853,-0.391622041040334,-0.188942144167942,-0.4719789445036,-0.482008731234816,-0.586416958741422,-0.475805681496852,0.549799751295425,1.17767014460514,1.40293405083049,4.24562051328036,1.0199323939473,-0.495081233708698,-0.541594896631132,-0.514106100822423,-0.456857347954241,-0.495267839969211,-0.503196297078381,-0.385720424873794,-0.56944407087014
"chr3:149205642-149212347",2.37167061852918,-0.319917611534692,-0.246264154203325,-0.416091966647047,-0.340041499723448,-0.262503440132392,-0.408615232787116,-0.416653190070263,-0.308074184765154,-0.32738222271868,-0.415823591302195,-0.415093188857024,-0.123928023881145,-0.394112778888271,-0.295808134457645,-0.399409437698814,-0.415890524370184,-0.413457498730665,-0.386051319439405,0.182602576647319,0.340668150473972,-0.264518574301605,4.34533265691742,1.75462091496492,-0.395722061556084,-0.409942909530506,-0.366551339421492,-0.395194953495625,-0.271508716841152,-0.401384136199965,-0.0258015612836956,-0.159152664695224
"chr1:199998956-200007729",2.75450827173179,-0.289876291164219,-0.626630718010397,-0.585074288362682,-0.131196311138176,-0.0358211903821316,-0.575619893803587,-0.675836765482532,-0.550375314279233,-0.53916809420515,-0.517676096626503,-0.404619301796303,-0.54937984350749,-0.468789824343911,0.216400292550505,-0.560143290370164,-0.397631796901051,-0.625256850317252,-0.483821390099553,0.348356906026105,0.934224081169862,1.96774989467324,3.12864153831351,1.72457671833175,-0.307476170862682,0.0305740227788364,-0.529336489643526,-0.497274488877712,-0.428125517095466,-0.608771455611653,-0.228682349040623,-0.488447993653607
"chr3:170712922-170714037",4.46397737626455,1.98609574595693,1.44104925643633,-0.359621406027265,-0.373366150347086,-0.314237953223138,-0.386396635055245,-0.407002489125658,-0.304291819235203,-0.39409458002141,-0.388107360290562,-0.390335514386054,-0.362556382027842,-0.33762073268997,-0.0711540659061094,-0.379002469441248,-0.398896750706003,-0.407002489125658,-0.396332129089151,-0.257751522467428,-0.249324478799509,-0.357243220423808,1.12495197568916,0.531266511880833,-0.396987689948662,-0.398134752509805,-0.35369880674756,-0.366540079389889,-0.362420818827739,-0.395483399309788,-0.342605606649464,-0.397131564456557
"chr3:170671786-170712559",4.87107253170352,1.52705459731069,1.01248269183313,-0.343604832453191,-0.310782404107341,-0.279777644895341,-0.303530148138098,-0.370524225714827,-0.288089956976388,-0.282949321691565,-0.409629743684271,-0.243781787349477,-0.311552553446322,-0.272846145922789,-0.227373018870363,-0.315326819395174,-0.335202510599802,-0.356720772340546,-0.419088396571237,-0.306224871061525,-0.290019496151922,-0.331755774422055,1.08134842813401,0.0435167351218694,-0.301077167920797,-0.333381685478426,-0.314593657425502,-0.327793529682266,-0.315407491086165,-0.333715343981078,-0.290878337452419,-0.319847347284327
"chr15:67273066-67278599",3.7043706952062,3.30231757763075,1.08630091730268,-0.315581070633754,-0.376194542682449,-0.0499756096633593,-0.433277625507067,-0.434501489592808,-0.273614915179272,-0.420894405085859,-0.246833170991463,-0.221875735187704,-0.413341316724554,-0.248336009727268,-0.159226727511206,-0.415632160131175,-0.445896921168528,-0.450420053537609,-0.431806187090584,-0.323794908986101,-0.180341407340562,-0.206074768521799,1.2904306660129,-0.0626176431653974,-0.379817539352374,-0.440383678280981,-0.415220449747507,-0.408533365405813,-0.399109661914725,-0.430201066667402,-0.385289564781753,-0.41462786157345
"chr17:1656184-1657316",3.5315332080285,2.67080760387431,1.80213163766563,-0.530842812528057,-0.51758565372322,0.100129488430398,-0.388483571633642,-0.258423426395945,-0.645346244782961,-0.874294445727389,-0.118197749283505,-0.138123953333618,0.0755813478274662,-0.213529692148312,-0.360832155116431,-0.487742850259765,0.00211499064175442,-0.734491284616346,-0.855980172593812,-0.547819578028346,-0.901807144511196,-0.402028073745255,1.42518147259641,0.0437449047039947,-0.396642675556701,0.195554595799352,-0.412387821351942,0.148505143653916,-0.364777895150483,-0.362713622015554,0.198472867334905,-0.681706438054156
"chr1:207265317-207268179",3.85429965008454,-0.468019251112283,-0.561842286064155,0.136791433204375,-0.394868369009279,-0.556534619778504,-0.606904709324911,-0.67455155014585,-0.454846047505395,-0.635621425239407,-0.629180885551631,-0.602010824352433,0.61525865670211,-0.494262684127032,-0.614198936172499,-0.539290143279844,-0.377598888806713,-0.514298894377083,-0.54556246947919,0.898724462472935,1.14894545029439,0.994847494663461,1.821893674683,1.30594215837037,-0.363007306814211,-0.642971401014787,-0.465686934081353,-0.354284342701157,-0.0907995084133144,-0.630950944736537,1.05811093852675,-0.61752149691435
"chr9:104184286-104187025",4.71244339821417,0.649211910505867,0.0204222907415036,-0.665380054084289,-0.430886712163881,-0.257988804016635,-0.408903547652591,-0.563562090429304,1.04029095011264,0.45977331158168,-0.0899985517726197,0.21676810848972,-0.394214668686273,-0.0347669911389785,-0.504969474743621,-0.302599311079339,-0.0770335625429715,-0.541714496713888,-0.733797794517523,-0.286223513315242,0.0282472906677422,0.112044433007933,1.3537228135261,0.69430618649457,-0.350136691734045,-0.32499381916378,-0.526679371272851,-0.60875477463446,-0.540880728890304,-0.65596257888534,-0.445255214823759,-0.542527941080225
"chr17:7005615-7010219",3.96260735676752,-0.0133005166134491,-0.135073514566412,-0.354598610088312,-0.219388003295111,-0.205472668384558,-0.1747689871755,-0.408161757433201,-0.345825489914479,-0.382646009144795,-0.592672124098057,-0.196410748181698,-0.141822028515581,-0.192720530169948,-0.175034206131474,-0.0971692618129591,-0.252752847110581,0.333134106647681,-0.670479793668919,-0.507822296018077,-0.379775339661749,-0.264986328344901,3.53447967122005,-0.217789986370175,-0.154494327630165,-0.195710010546896,-0.234847137668359,-0.300613223418438,-0.272488919163594,-0.314190016382736,-0.173224762578864,-0.255981690546266
"chr14:94846048-94846888",3.48613523104732,1.29653272554564,0.847510536385953,-0.639865173913823,-0.0653188481542177,-0.521900769829147,-0.602005270412407,-0.757320792856843,-0.654154990401025,-0.704720034715702,-0.492342206396973,-0.597999071482775,-0.380659630485172,-0.586860786081975,-0.447002200742203,-0.366970010079125,-0.649535403797768,-0.335057444054505,-0.66060114689422,-0.203745230061987,-0.152946242284643,-0.0310432060763388,2.52790296332018,1.65572845701114,-0.387781130688945,-0.641629112766926,-0.45812216630513,-0.00170274615254233,-0.383916273920688,-0.555783288957333,0.793767329906469,0.671405934295708
"chr14:94847578-94848829",3.47246328188654,1.37739939714374,0.848033724367591,-0.482304237440182,-0.188505367436679,-0.496379558228668,-0.582855891876077,-0.774008073429439,-0.71884490038633,-0.751757712722536,-0.43119027677482,-0.63275293919134,-0.302424963566871,-0.649351255064585,-0.48298976327888,-0.380468615657731,-0.704943344149115,-0.269428442218962,-0.640776836346529,-0.142178260611305,-0.0064409419330797,0.0093403074283982,2.59229742549585,1.45679412803809,-0.331988606788595,-0.649975670122232,-0.512614519396615,-0.0282796786446231,-0.454864814615586,-0.612283056500269,0.805674365098814,0.665605096922027
"chr11:17548978-17552601",-0.213597522730037,1.53699525560864,1.94346396991409,-0.570291427958493,-0.296303509763904,0.0957494377827835,-0.681236730909535,-0.704399390525763,-0.596819358960797,-0.669726115427079,-0.432638704109498,0.84516274128888,-0.662219273742528,-0.61213688331901,-0.371448592255633,-0.666025163892452,-0.279850640408803,-0.709528862117976,-0.662049173427966,0.636187951880935,1.54187243992004,2.58863944102897,2.08320355424212,1.60832726421455,-0.662926742158621,-0.68357887075107,-0.62113699233745,-0.569741443904843,-0.398513488444229,-0.663898142926635,-0.470718973154064,-0.680816052654606
"chr10:129670279-129676005",0.699436841185414,2.15048047269004,1.8849186038453,-0.582005142153428,-0.461119158746852,-0.457095793787997,-0.573716970075648,-0.588449254746564,-0.339826322344466,-0.571050560380633,-0.542183866531119,-0.501324147312666,-0.480664438198751,-0.425897914275608,-0.366527659425247,-0.540038471109779,-0.498605447064908,-0.588449254746563,-0.564335068583291,0.490462444206719,1.21544548960809,3.38107404558016,1.32955732654471,1.0438381769872,-0.552112857786556,-0.563342935849085,-0.538582555023268,-0.564895442292063,-0.366875505060259,-0.575397704457975,-0.451591916148756,-0.501125014546157
"chr10:129676784-129681860",0.197087564752079,1.95629454197157,1.58191579211614,-0.527939723409754,-0.493673529963763,-0.483987457297875,-0.528086233892654,-0.540446339258703,-0.476310249044425,-0.530704372439574,-0.510955080480577,-0.495722049254534,-0.486405809190494,-0.495688089171691,-0.425765489662779,-0.524898055878337,-0.530346415717331,-0.540375449417295,-0.527811930898001,0.84741449238932,1.43987386704505,3.60549859433456,1.43074517731095,0.890182942246976,-0.517672964392547,-0.527174753747506,-0.502587907549772,-0.515552436452895,-0.336166960488478,-0.532405774911444,-0.410369176984053,-0.487966722662163
"chr1:94066419-94067595",1.77269156186278,1.78275003901425,0.886487480920651,1.32811232737569,0.579619186600948,-0.0746879142841839,-0.957448214407694,-1.02769048956538,-1.095699337111,-0.961631778894386,-1.02366667106692,-0.987985659537648,-0.929220635214348,-0.94429660686285,-0.607096685649498,-0.845300465371753,-0.369999568149559,-0.427140108918546,-0.246464347000446,0.283931805473423,0.887067527761994,2.28314065144755,1.61082594917506,1.21812245560822,-0.268088840094541,-0.24402298595523,-0.126041473228547,-0.637771157581748,-0.251592276139378,-0.948487526835059,0.768055477586614,-0.426471720958468
"chr20:43053881-43056875",2.7031692616253,1.52550645289814,1.83788724967422,-0.350750004441593,-0.405018711845401,-0.389792559421124,-0.62722340011195,-0.642570427829104,-0.239384520176285,-0.611056069780526,-0.705217978531089,-0.568507633718164,-0.587933290929248,-0.591703366495882,-0.0645158163320998,-0.570591679871114,-0.645604377774938,-0.668671783964545,-0.697127359195911,0.637428165134715,1.44391397144828,2.30444230864312,1.25393248261596,1.10432658457253,-0.641134975464675,-0.59479024513382,-0.533755984777627,-0.589958034764541,-0.44631570004392,-0.592891350734933,-0.407454711963744,-0.638636493310035
"chr20:43048616-43052558",2.23427494805553,1.11392196762341,0.802652017211002,-0.583589320632543,-0.503314870674737,-0.459814968455561,-0.57143229636101,-0.637396378581081,-0.332160469425716,-0.579768415763196,-0.678671429111361,-0.56085161186114,-0.587486281385807,-0.536555764871206,-0.172760594866172,-0.593330069998867,-0.574857460875171,-0.565803696176069,-0.663259397158484,1.13051285524267,2.09211870737207,2.88811336427114,1.4238083516531,1.0359113199555,-0.574100608929218,-0.577491654601376,-0.534098455114982,-0.547530937843478,-0.408916105132455,-0.563746199287441,-0.386483302858997,-0.527893241418369
"chr11:61517314-61520014",1.67842870203792,1.14470906558883,1.3019824984979,-0.663348465963366,-0.0423933529716951,-0.252365300594776,-0.671998377718346,-0.689793308748744,-0.667566427316443,-0.690729012384777,-0.496166469520071,-0.3849389990133,-0.257166913222428,-0.584305975048588,-0.540328443436487,-0.365547074916342,-0.714324075740298,-0.632605849597913,-0.490015814551627,0.448197311716054,1.44062833481563,1.06825550711751,2.85197737139,2.50626343893344,-0.700456112871918,-0.639513133438399,-0.59580999189678,-0.594721405089711,-0.273810628657291,-0.642628054719632,-0.147793155602917,-0.702115887075419
"chr12:121392595-121406316",1.73952141400452,1.4131863017004,1.62757861086597,-0.131756387840428,0.243603600046811,-0.179910413265146,-0.70099274899667,-0.740107034412691,-0.699147546777897,-0.70288345720474,-0.720563336416461,-0.710741460062841,-0.718908819368843,-0.689463958338811,-0.15017921799688,-0.651705389870193,-0.70920003077986,-0.726347298226828,-0.626905125158524,0.817222264859012,1.83903061531489,1.67033525351796,2.30966949541783,1.53351812668018,-0.719626916799568,-0.492568141965016,-0.648398120418462,-0.671079127102327,-0.433627048111601,-0.67236917059755,0.0181124670546729,-0.71529739975091
"chr12:121412501-121414502",1.50195216959987,0.923623732416428,1.25908387907992,-0.319187904575017,0.369225518130846,-0.113970306327404,-0.653555279373824,-0.747392574576189,-0.646862254607947,-0.724735400269824,-0.811266270649217,-0.690018380102245,-0.696601419692097,-0.673604385270099,-0.197116372126139,-0.553887439850293,-0.638924217920245,-0.59285720952061,-0.66345719976633,1.43368143362374,2.70795805497633,1.5023289145379,2.0462765846983,1.37746358893555,-0.713846052590267,-0.495864448275055,-0.643671847820218,-0.700403132255978,-0.382483746640893,-0.69299836281199,-0.0731818227006168,-0.695707848276382
"chr12:121414824-121416246",1.3337633675841,1.07863401124227,1.25530573780765,-0.0597664274768622,0.0845776763747137,-0.231242957445778,-0.68294555116411,-0.711166266903438,-0.679421444510318,-0.679806941234049,-0.699482926190269,-0.697785724583413,-0.697295585891057,-0.684584291377448,-0.191012415970325,-0.665652682025216,-0.681072166699228,-0.67183060941637,-0.578850310116339,1.332426215722,2.74064477496001,1.67837603150296,1.98419946473505,1.44815919043758,-0.68680244716845,-0.521198747746596,-0.648695996589556,-0.65596918261742,-0.425181071737705,-0.681991404447383,-0.00956046257958068,-0.694770856475425
"chr12:121410195-121412088",1.43535502818252,1.11404311137287,1.27315024884366,-0.126610771714879,0.268668907879256,-0.209159706372094,-0.673113490106499,-0.756625039991064,-0.677933704944451,-0.698633054178004,-0.72118538565887,-0.65136580282819,-0.734695260377735,-0.670167639844129,-0.205184237402226,-0.61322317858511,-0.693184809420517,-0.725720439328383,-0.676017948917887,1.32483998619007,2.57971317756495,1.62877598395259,2.08782321166827,1.41662277740404,-0.692471210285605,-0.502487804462853,-0.633514076298779,-0.652948448717466,-0.402785860549162,-0.69819523165609,0.00639400255423517,-0.720163333972475
"chr1:47651116-47652891",0.135803504966649,2.00484002931845,2.98990975992323,-0.870106811703566,0.039367909974178,-0.670591547946089,-0.8977208924946,-1.04522400047223,-0.659435085781185,-0.984049223610449,-1.01288160112682,-0.962518224094049,0.849245452698225,-0.86257783751467,-0.792297372604036,-0.770161464349573,-0.894947163085194,-0.912422322223296,-0.126031784732429,0.455824962004329,0.305761888173576,0.930548401547145,1.68296340750369,1.29388153649602,-0.153943824815403,-0.290685474126779,-0.284846810375667,-0.116703250952356,0.980135322428917,0.298544096193382,0.516930837405606,-0.176612416624994
"chr1:47653199-47655438",-0.321597632272269,2.08730335779191,3.05905897232726,-0.811210175285229,-0.116380955203119,-0.702905383767306,-0.907071920448108,-0.9261220559949,-0.67832733092145,-0.924113264333729,-0.886108822986255,-0.914822506561883,0.749404212441219,-0.874777400055502,-0.798468452868648,-0.893535225215167,-0.891421901104066,-0.739844408253022,0.0137994052615692,0.873604827267489,0.552089905630516,0.915248645181524,1.56908400398169,1.31713123444303,-0.0746797791438408,-0.359926871280952,-0.3886014819481,-0.162871145905356,0.730184195382906,0.240682180041605,0.488327588409724,-0.223131814611533
"chr6:31147727-31148296",-0.0282079059049438,2.90742278021805,2.14650486542633,0.300854037201553,0.575859337983921,-0.271242812071888,-0.97169189509305,-1.19507851855799,-1.01914759892585,-1.07768801436078,-0.954949794313457,-0.897897720091967,-0.70504592954911,-0.640480791077708,-0.725379891463904,-0.51499629356517,-0.125969235321683,-1.05016512913561,0.583173836953973,0.470241282558663,0.671246885225299,0.68810040448644,1.67602430251644,1.5133062775851,-0.834849003686565,-0.0933196362255337,0.546210570414734,-0.141858653921034,0.231755566419105,-0.559745080330483,0.0896633529468267,-0.592649596339721
"chr17:36061282-36064824",-0.0514224169033041,2.1669070893461,3.00408317848995,0.484209215800413,-0.0406656456542199,-0.344292073748639,-0.692589065639428,-0.693756025859254,-0.699709047218638,-0.690707111541917,-0.690054628229766,-0.655967454625384,-0.656736727149905,-0.679510154078767,-0.400210105796879,-0.546429544481646,-0.685561456246918,-0.67025934529878,-0.534317204836024,0.218507919147115,0.694283754856839,0.556824749097941,2.63298811056623,1.30462277997092,-0.676549200414226,-0.160277345989502,0.064785228673818,-0.536442586397186,-0.508089605518408,-0.58940209870987,0.618287341535504,-0.542550523146171
"chr17:36059300-36060888",0.0790524193860174,1.74093802889426,3.00405084372668,0.5714143811684,0.116221095742703,-0.156758148850385,-0.692461770413911,-0.704003151688416,-0.704003151688416,-0.685712489954595,-0.697189761074722,-0.686479906751568,-0.689966301497439,-0.681178007230388,-0.29611683715379,-0.537630924622967,-0.675354601073044,-0.704003151688417,-0.508010198768104,0.190372898530216,0.732737163765514,0.559947115181412,2.90822707214005,1.2223163118458,-0.693441956688172,-0.219865756655819,0.101688818627272,-0.563698168070829,-0.526516879663441,-0.684052807901956,0.531714038630422,-0.652236216202364
"chr17:36047495-36058982",0.00962244101637507,1.89455617974851,3.07614807532669,0.363262874082828,0.0450338078275949,-0.126779923845084,-0.666858478201575,-0.704419354768302,-0.681145276173779,-0.62687803404917,-0.627398887633511,-0.513855063407676,-0.662103286007379,-0.608198587010023,-0.306238249842311,-0.461649025644767,-0.652069514402358,-0.660296909897255,-0.569523217889018,0.17754471703194,0.624184351797489,0.419904290258666,3.04180716716951,1.06278943792981,-0.6671125573686,-0.253398595369434,0.0029929330891813,-0.584260816915935,-0.538347236560545,-0.642231713103505,0.415194919746576,-0.580276466934947
"chr17:48762336-48764570",1.08553527189553,1.07545006907732,0.866049374696403,-1.07145186976503,-0.150030937680987,-0.744322031303474,-1.00294511661268,-1.2503190771719,0.302190913105919,-0.915624543660234,0.419950453350385,-0.934169458268464,-0.477087112876091,-0.849578189623954,-0.89321465267294,-0.718048242357777,-0.89273286138921,-1.13493573610052,-0.734863470722803,0.891667716734339,1.07386297223323,1.32623292132612,2.55206392990442,1.76962505716761,-0.437769313560744,-0.718289439734467,0.433166193818214,-0.0320859710594002,-0.0400691085679769,-0.659893548207101,1.34114123197162,0.520494576054642
"chr17:48739720-48740421",0.499836727979486,1.0475569089495,0.77301415367714,-1.07518259782993,-0.175292161590742,-0.795933299376554,-1.00017609085843,-1.27976073182187,0.30196304517625,-0.965679158633756,0.182397643662655,-0.83617981222469,-0.403703261144076,-0.792764164191109,-0.913373071732175,-0.874696944964115,-1.0156984440684,-1.09142926738984,-0.476356020047582,1.58004205235271,1.82088803500297,1.51568901905078,2.12022859730885,1.57393606123608,-0.360976423654903,-0.745511730824004,0.351794426069422,-0.000457897146583035,-0.0449161579160675,-0.52607519870078,1.32225783650155,0.284557927148196
"chr17:48734644-48735343",0.706070772963057,1.17154380392678,0.91790698163718,-1.06496511264162,-0.248769738641466,-0.699943903351593,-1.04249509012174,-1.33905522209623,0.610145062006586,-0.988216121634632,0.232417430893652,-0.964526292168101,-0.407466071816377,-0.885511610489523,-0.961535950983995,-0.777804992376604,-1.09269309398972,-1.0607018957181,-0.643268322095443,1.44074424296246,1.48007100850593,1.38586057881794,2.0768155370369,1.60703304173901,-0.248250450906418,-0.697596863000781,0.389935345652131,-0.0111329955143814,-0.0594000365083642,-0.594761483706576,1.36892070252441,0.40063073909564
"chr17:48738575-48739413",0.620547950677038,1.16355864119838,0.860758732371556,-1.0524972363623,-0.212234104019558,-0.756385795948306,-1.05568086922275,-1.24291116155748,0.333752853950454,-0.949551260106088,0.212263541235571,-0.892492255691115,-0.500599760456962,-0.870995192809698,-0.94107935719764,-0.73720255667989,-1.00550588305505,-1.10576941023336,-0.638789851183664,1.39606038351479,1.48421888673596,1.50060958162653,2.26270573891166,1.66599662896615,-0.226088663703668,-0.682329610847288,0.364715669502444,-0.0954986799119525,-0.0133830112317676,-0.54963403608644,1.35965589285949,0.303784194754967
