"","LIHC","KIRC","KIRP","TGCT","DLBC","THYM","MESO","SARC","UCS","SKCM","UVM","ACC","PCPG","GBM","LGG","LAML","ESCA","STAD","HNSC","CESC","LUSC","BRCA","PRAD","THCA","BLCA","LUAD","COADREAD","CHOL","PAAD","KICH","OV","UCEC"
"chr1:167600011-167602786",-0.457794888326961,0.808024774121952,-0.257899661774496,-0.325114313950503,2.54888127631858,2.35459442775412,0.122380292786005,-0.017753986663568,-0.640471844919814,0.0919418786113346,-0.847979485644494,-0.721625121820888,-0.521184221710068,0.19829616070815,0.0631834988505895,3.44351971082213,-0.178140965772038,0.15907811501067,-0.54219425107353,-0.47355049409089,-0.311219308497054,-0.0402424134187437,-0.650633421851167,-0.425891059669683,-0.388340010704703,0.137122486091317,-0.738726814694242,-0.166585898036643,0.221585755943683,-0.843674632498855,-0.889542057504896,-0.710043524395293
"chr1:167603143-167607527",-0.4657571419564,0.462930499225968,-0.343335378061451,-0.312217858615082,1.91021616065519,1.80907014857607,-0.132707373605534,-0.106612566451983,-0.521230386782696,-0.0934261994082053,-0.717455546655238,-0.636678205615859,-0.334867562929698,-0.183443624866658,-0.0796636228028245,4.42917980925963,-0.0464042305330915,0.334446629710773,-0.480483916535612,-0.486919574870768,-0.271338157797505,-0.0972545053668506,-0.484705248843239,-0.340623341039924,-0.392389679531544,-0.0361549899711949,-0.491787056999793,-0.203470736040539,0.0219574397557281,-0.525768146341649,-0.567425840032084,-0.615679795527932
"chr1:167611343-167632628",-0.457848054178626,0.227341658766403,-0.368077709481215,-0.137048466955427,1.9372558083817,1.51309360309029,0.1076491702437,0.0453170318609839,-0.345214591315412,-0.151172805868833,-0.74546219315195,-0.629727040414606,-0.356786571303952,0.305197814667371,0.394035193984817,4.48171506116376,-0.299234251109249,0.151999351494077,-0.538788564432407,-0.400654294955005,-0.310745189538176,-0.17561782382149,-0.629245918348084,-0.359812970871856,-0.378117839420541,-0.12333662360049,-0.577858151780016,-0.251745727023915,-0.0351935848462889,-0.604303865785969,-0.695975403121579,-0.591637052328014
"chr2:43231172-43233040",-0.0265503969333576,-0.359606856955052,-0.152595967463491,-0.2837683471328,-0.400095129263376,3.48332150420272,-0.597960345984185,-0.596185235233951,-0.225078669230039,-0.521105854422406,-0.640007212076087,-0.617742977669883,-0.59989155466324,-0.559665005462601,-0.495385901676332,1.75136195383369,0.436100830747019,1.16108369046946,-0.522298591955604,-0.405909669208918,-0.609447490610298,-0.5040588403983,-0.582763738980566,-0.563682433863852,-0.368201642771552,-0.544494522476557,1.41132630427399,2.2151401455105,1.16072124529902,-0.612863823158158,-0.458741209568137,-0.37095425717765
"chr14:37118742-37126673",-0.615254106365738,-0.550002798441303,-0.396694495899881,-0.350313122373355,-0.502390583712019,4.53506323523288,-0.170770429333112,0.0751433576136993,0.372835789593828,-0.456511551105336,-0.634669616363071,-0.505232958394846,-0.607509230757891,-0.594071814670908,-0.559401051105954,-0.6385190190373,0.246645313421142,-0.45902375949575,0.508845893840451,1.12142060856189,0.62679806809727,-0.108864422086047,-0.0738257708533964,1.2532523188875,-0.226707920763398,1.29644353367074,-0.532993534251338,-0.354816520135568,-0.394624479798437,-0.609709007670343,-0.516236359341304,-0.178305566963104
"chr5:150595347-150603384",-0.372352181377206,-0.0525857630693431,-0.407331420786676,-0.116485646410106,2.72536116531424,4.21258895376226,-0.192967527265694,-0.301571830923603,-0.499299139662259,-0.034020498549262,-0.571110168598485,-0.236718484444214,-0.472454902564524,-0.681274889111599,-0.595752850562592,1.52309066265228,-0.129226310928142,0.122058212128134,-0.177743735523804,-0.233429370639008,-0.245559720779792,-0.230358452647442,-0.426887504679854,-0.313799532872635,-0.265933122223546,-0.0174518482293985,-0.304240338869014,-0.20853685775463,-0.102937876218491,-0.509858549153922,-0.482101013303165,-0.401109456708503
"chrX:123520014-123525802",-0.271399919418085,0.129575636848826,-0.273478224085538,0.272343703567028,1.10920237203244,4.93887922854171,0.136008634681924,-0.167555078315329,-0.58561427306122,0.235415571870007,-0.561441153945771,-0.636425415545391,-0.50835804272562,-0.644347037969849,-0.665628948101769,1.12397289867183,-0.414349591670678,-0.141233134328022,-0.280741020417576,-0.17804897546272,-0.114256877975913,0.0590588687449723,-0.165632167821221,-0.193157124870945,-0.301989250426123,0.231552934380929,-0.408297134045664,-0.183068529151637,0.0490777085975592,-0.515087930116692,-0.633848908520561,-0.441128819960898
"chr20:31099359-31108514",-0.481522366778956,-0.484162852480219,-0.485120811871364,0.322511462379902,-0.0333934085040774,4.54172667151431,-0.219511120127681,-0.410774804535331,0.386246692067194,-0.271966107528742,-0.65986031212164,0.209778256143868,2.29482113185295,-0.483902575518688,-0.440128888213573,0.970850062807093,-0.447849565425873,-0.372039223595852,-0.48084380187731,-0.429005880439407,-0.424929511141695,0.286818479033472,-0.328449928387851,-0.333829631328688,-0.103734854583006,-0.334064539372154,-0.496175051345547,-0.39111774938688,-0.0345652459543327,-0.305423499173288,-0.265350466672843,-0.295030559433799
"chr21:47033407-47062415",-0.244711839029235,-0.392256082792455,-0.365996489223522,1.29477981440579,1.47663181018697,4.94280394990242,-0.195484226770656,-0.128768908743653,0.134914800018136,-0.0157249659539192,0.0044795999945245,-0.309565245263662,-0.151936655842787,-0.465244987750513,-0.177822178907267,-0.335383014949131,-0.487693061395309,-0.389359866307326,-0.131615975256178,-0.184568487406183,-0.16877578426249,-0.321241367235869,-0.33393016500983,-0.340511709976884,-0.323914700182754,-0.286276415431127,-0.305112249196482,-0.312154980532422,-0.388509102411232,-0.457889345174517,-0.505466832736331,-0.133695336766108
"chr14:37128106-37130802",-0.391090343268866,-0.361164046632991,-0.376716803389516,-0.27928706364278,-0.194459191217763,5.2436558333314,-0.371619608598397,-0.218658086319539,0.317940324968235,-0.312764003724431,-0.401216975357888,-0.360892290180976,-0.385618429221505,-0.381211250138058,-0.380581414524914,-0.401216975357888,0.352183071568039,-0.25354310591059,0.628584000572498,0.0281429227989837,0.411668352124225,-0.247175501378749,-0.124324106853967,0.237771573945451,-0.197715405041179,0.314474684535791,-0.359080677746033,-0.350770643595598,-0.348908408052501,-0.394700510819899,-0.353601924444883,-0.0881039984257167
"chr11:45940463-45943072",-0.513793542980898,-0.180276118527334,-0.0251612958994556,-0.0594107496993488,0.607244248547153,5.21331721909075,-0.517905922889198,-0.431113164789936,0.0790137846437621,-0.385662101881492,-0.674736723396409,-0.586615695714007,-0.520452772888501,-0.600549776306672,-0.599877083805203,-0.237860327788648,-0.150468794425006,-0.249698742235618,-0.180468996989258,-0.175356068959437,0.162552136768589,-0.136951132052575,0.240879602021041,-0.137418198931129,-0.032917586949748,-0.0922557328351206,0.239046169169243,0.00581210422856415,-0.170164452754587,-0.25939022405535,-0.125668142296561,0.496308084582391
"chr17:3630167-3631113",-0.474096996163469,-1.27640028871729,-1.2383681747119,1.13516207004273,2.06211155930172,1.31468928505,0.0636099193854463,0.672356384621472,1.48200940258598,0.69167774411575,-0.571969548002726,-0.413833062669035,-1.61464146113383,0.157036460101832,-1.06283236339594,-1.14045513179822,0.370611408492914,0.069563941416966,0.687882114327548,1.29369387434601,0.328294352718913,0.14528085430959,-1.20354649222645,-1.39124375445532,0.782886859176558,-0.296005077065566,0.705666316626486,-0.346034150914948,-0.508540504330335,-1.61745843703335,-0.0910880331706035,1.28398092916907
"chr12:113533528-113534420",-0.0856304161401449,-0.298411793296438,0.00319823145438846,-0.354213307629965,4.54640582318999,0.204884363009708,-0.568220179169871,-0.690833688010368,0.215808584837458,-0.49433359376377,-0.857775651694133,0.845028101384312,-0.316997514522068,1.21919443746082,1.14085347077718,-0.894676091312467,-0.260293315296343,-0.0787608296889,-0.32760281150467,-0.119464086559381,-0.581838277075284,-0.518475502010515,-0.5923197714886,0.424609635587652,-0.576280313814088,-0.482699110259815,-0.494594134466445,0.362909480417825,0.773865138934327,-0.869882110881546,-0.426651345075139,0.153196576606286
"chr16:27462215-27463964",-0.611057731772236,0.534977693351402,-0.733560560586387,0.353631364782067,4.18265694338865,1.72545613457419,1.02400278549242,0.251023421643685,-0.626657532795747,0.583797180119823,-1.06089126591813,-0.919928148362028,-0.552087725416448,-0.0537832869429434,-0.416329917117353,-1.14977309604356,-0.698399098436137,-0.440502027200759,0.280746599658067,0.220034029557561,0.182719394671904,0.358942983568817,-0.725760005821005,0.0453214570801641,-0.169078097439119,0.630769904549516,-0.200276593485493,-0.242096492460597,0.183583550218538,-0.894919205183043,-0.815202044723119,-0.247360612952708
"chr2:47923336-47928182",-0.346215804902187,0.0953357719554828,-0.0551846559375275,2.22925631270787,4.77284875217971,0.00782719085027995,0.329181503032932,-0.32147828338432,-0.0631411161433978,-0.400075363090022,-0.559329567856772,-0.527789269922539,-0.467287376831957,-0.603229303733301,-0.133912843633142,-0.289268498222656,-0.486959739136634,-0.416924762634531,-0.428660268725979,0.0597934374459522,-0.158245251680005,-0.215613268362137,-0.367918220125611,-0.271278889600248,-0.156791396158967,-0.296392382612069,-0.495280685537474,0.0861984614662164,-0.0489484922359579,-0.447214298291212,-0.113263951869839,0.0899622609900429
"chr12:7070579-7072308",-1.0507076292754,-0.985474421734642,-0.964478333786392,-0.0934672854683933,-1.01300678963527,1.06289590727059,-1.06041392311866,-0.995370052689624,-0.231283869508647,-1.04279274038596,-1.06601104607071,-1.11354781305516,-1.08179245999134,-1.01359589769368,-1.075284789217,-0.515768116058984,0.0964162624061896,0.0639253939195821,0.308638766340138,0.40015884081505,0.873209082535749,0.842102555280133,1.42459182741876,1.38841454188012,0.756789543416017,0.724084526046782,0.847622149840033,-0.656464406612311,0.742313110171433,2.48992426989049,0.92359326708924,1.01477952998188
"chr4:152588567-152591343",-1.25100634300286,0.36291340427245,0.560071533965409,0.0611838195678311,-2.08872618515847,0.264029219703881,0.24559675862665,-1.17911268843073,-0.113100113716169,-1.11799952513623,-0.262277602599056,-0.833226198807091,-0.270415524236242,-1.59002163022925,-1.69088458957302,-2.09385056118488,1.09828753533066,0.207862841088702,1.16796449672692,0.774998608860749,0.693885340808814,0.874137464376805,0.912456608387145,1.51383108306956,0.347592993000728,0.628960939357053,0.624726749395336,0.128148785088067,0.341794261115075,1.60966216282561,0.122082816174357,-0.0495664596677972
"chr1:209958004-209958936",0.515856434244139,-0.708948713509155,-0.346210609985644,-0.634039195827104,-1.34032875242935,1.06201595030636,-1.29449497397595,-1.15425896333356,-0.289301351252645,-1.28013720637803,-1.21558209432549,-0.679115058160584,-0.0880211665716237,-1.34303460124899,-1.28944789773284,-1.49277554619463,1.05355864656001,0.00209108008738536,1.8909503410584,1.73791923516425,1.18771522500031,0.91579621154974,0.83841980245804,0.374985624956441,1.42637927977761,-0.0560543030841793,0.456012134572151,0.406233676932976,0.583985269114979,0.688296517040847,-0.40367374147132,0.475208746657471
"chr7:97933788-97935651",0.0412428653218119,-0.755589025757079,-0.298734039191655,-0.361892450923667,-1.43974453019424,-0.92914299207852,0.206328685388271,-1.28517552974908,-0.265328211483294,-0.858514490251541,-0.0861787902002403,0.883187878844939,-1.62384824540215,-1.82367466004498,-1.73414121859004,-1.6331419210336,1.29827263912437,0.930440622610433,0.0178580806855397,1.0549998177266,0.930045460351973,0.13716504485393,0.695132569729575,-0.125364707705571,0.862637383252413,1.09198140556687,1.34767414868134,1.09453868748113,1.30606102667617,0.613645214545058,0.434648261444236,0.274611020320993
"chr1:201368836-201373525",1.04590792696027,-0.61303500727054,-0.0330854885031126,-0.398142268088067,-1.19599034508207,-0.0263899882158434,-0.635006595100335,-1.28557207941683,-0.0021782295147902,-0.617233890508669,-1.15732767867836,-1.39769395415042,-1.39722344133636,-1.41454159209359,-1.41031359393465,-1.41101051443636,0.99565672192282,0.950870815204099,0.831756552533645,0.530857381822494,0.890000468944252,0.0430236525372782,0.680497704014957,0.938926455073267,0.49381908853402,0.802572437352249,1.34924665095078,1.94301363240385,1.31681895830524,-0.756383848325732,0.329575956601948,0.608584111494544
"chr12:53291502-53292145",-0.0037586194403335,0.162996204186205,0.261676443402009,-0.199122875778403,-1.38069661832949,-0.224668039712354,1.02420632331471,-1.31488547364688,0.30183548906176,-1.35527073838824,-1.44604872238549,-1.18845957621665,-1.43079515165352,-1.45140914115982,-1.43783367844054,-1.40534784433033,0.43449694883273,0.87083665760304,-0.795299387149056,0.419215784639496,0.31810705978591,0.664818641476246,0.81201472314588,0.667236864435653,1.12503122815049,0.899647385033187,1.5962732664511,1.25082074389148,1.2511525925996,-0.0653773629229607,0.813238137554104,0.825368735990465
"chr17:73560904-73563901",0.306020523233661,0.156594199395452,0.950613174638873,-0.223835371952838,-1.2146626504443,-0.96339363644074,-0.035269755139383,-1.48735534553413,-0.294039611835747,-1.30642937848648,-1.55669793115074,-0.529869533755965,-1.50658038573593,-1.57738131538595,-1.40258953184509,-0.702539839829405,1.01753900822652,1.15732697788969,-0.499164288750897,0.695315148109598,0.0678957171325666,0.749546195502002,0.322596605659723,0.198385524505008,0.493180540206989,0.984874524457207,1.73270849831047,1.67069243073654,1.47317347601562,0.447457266204606,0.345703650989809,0.530185115073268
"chr12:6465660-6471117",-0.750089023663115,-0.407868408264342,0.843964282372052,-0.21110521769709,-1.19450140731492,-0.988258466998438,0.060518182306827,-1.07844371320481,-0.593540234489837,-1.165904579404,-1.255728750106,-1.08431802396967,-1.2267741517947,-1.24380529048266,-1.19547294631203,-0.977982063168224,1.16546705697207,0.763815947482876,-0.146712373904878,0.682313781586465,0.606984981240993,0.531313597587328,-0.121480195269194,0.554116596908608,0.126569503306431,1.64724860213497,1.27880477999957,0.0724172375911131,1.16698590544609,1.98814772582131,1.64136284093355,0.511953824353648
"chr1:43736935-43737755",-0.619489682346666,-0.148454729136794,0.298434000738227,-0.336127796745451,-1.15456707657872,-0.838336880248665,-0.325185306513132,-1.1845391246485,-0.0336718141735913,-1.15593556677808,-1.23246064297448,-1.2430789307153,-1.2308747549377,-1.01059313857394,-0.880028260882895,-1.19852492041031,0.0720108099341898,0.326378987574382,-0.438396386605017,0.726571094522779,0.190910014606651,0.826813906594087,1.52113841065154,1.43703860301488,0.290612129847939,2.27153952873756,1.34463747567139,1.0694331577156,1.22382815496146,-0.458193151264967,0.744956020898578,1.14415586806495
"chr8:95651795-95653202",-1.01828948757851,-1.1273738145336,-0.218428549972188,0.446680559324119,-1.20480187153781,-0.196770143667399,-0.985155990997356,-1.13523199771235,0.0813417375359788,-1.14837113976736,-1.24891923031266,-1.20259574457647,-1.25050698426123,-1.27085192862204,-1.265589973428,-1.2564324328432,0.694652870236491,0.555265061424732,0.721214689793202,0.906483105370807,0.887559390230451,0.991915496520601,1.63664078932671,0.482555770175588,0.983348252584617,0.616335540184577,0.884928432374769,0.877531966432335,0.392022698878909,0.656758399184649,1.25513839167584,1.45894613855579
"chr16:31144809-31145263",-0.812630763729969,-0.361140197770122,0.523616276977365,-0.444043927621555,-1.29249757656553,0.0478142187939005,-1.09337640174662,-1.3136224260793,-0.128150779406901,-1.33248319837182,-1.34362701973192,-1.06519127623876,-1.31573057255946,-1.32181317608155,-1.29279605250859,-0.95877847604315,0.956653429248046,0.615206036027272,0.162810142157746,1.18062842846781,0.192290206347298,0.874664560078971,0.950289542104732,0.681883231306703,0.324065316853694,1.27281844700179,1.50674366390596,1.27870756840202,1.48373982620904,0.607845468938637,0.351011015104016,1.06509446653026
"chr15:41146987-41147899",-1.11279589730811,0.0410623734914493,0.640849108242138,-0.301443524449139,-1.13667308431232,-0.520500237965913,-0.360066715533381,-1.36138274292593,-0.244061683287449,-1.21770572416729,-1.05264769195848,-1.3960959856778,-1.42090555087334,-1.35886748595655,-1.41456621595318,-1.25992414635575,1.05887582668818,0.565663021426263,-0.109283256194486,0.870073283263291,0.631481267079944,0.850865708192667,0.478713331456039,0.834864865801304,1.25674721558302,1.09758140889314,0.870636710552367,1.62206431857218,1.23875691892329,0.780619973490095,0.891827127705456,0.53623748355831
"chr17:39682024-39683980",-1.10436268579878,-0.362784340766121,0.115755099491409,-0.603362315530284,-1.21079058640332,0.298659564872,1.2922696064363,-1.19169187348375,0.103692675185767,-1.24297988691838,-1.2747463045098,-1.26496206031639,-0.308085531433634,-1.28297845590981,-1.24570080946637,-1.26762578670918,1.0985562102681,1.02923636737154,-0.214245148472318,1.15598448544705,0.984808426111656,1.40613013905434,0.0890644730610051,-0.240392219852424,1.7269469266513,0.71192900451334,0.679510523989818,0.489718976912135,1.41965456668047,-1.07440221605603,0.862119128827751,0.42507404675261
"chr12:52637425-52638056",-0.577334885080128,-0.728112760026277,0.743496730416448,-0.448027532760677,-1.02900118964079,-0.620604451819108,0.494008727904961,-0.989372157755431,0.0758630863738498,-1.05897497652572,-1.11277127383203,-0.98185482456174,-1.10067391522728,-1.12029305244568,-1.11296129747736,-1.14443977475364,0.046435207700817,-0.121223627697818,-0.622497020145905,0.9353777292286,0.0617574487078721,0.871265332047833,-0.0483443154245237,1.6497848277907,1.90725847661012,1.50742688745815,-0.942690997817577,1.55948382905614,1.61106784318352,0.665527845986623,0.874849117356476,0.755574963169564
"chr12:52629250-52631193",-0.66542074751925,-0.736660497787203,0.84407915354747,-0.636246062656771,-1.01491378284347,-0.530125057041698,0.456756510583885,-0.990626360141019,0.171597506406628,-1.05497156517193,-1.10865140276939,-0.970960034207449,-1.10081070529551,-1.13482781247841,-1.10775140022171,-1.14170477657676,0.12746267265503,-0.0241811570501539,-0.604310509113667,0.797106481293009,0.0872331455462273,0.965226204761766,-0.287544246688535,1.93869323777589,1.64313829791079,1.61245453556677,-0.891633146802626,1.24923681736949,1.46999982710295,0.640400875457697,1.12425826157783,0.873695736810128
"chr19:42231372-42233004",-0.504033382522376,-0.496902825953105,-0.506072909824586,-0.419970849196232,-0.490366137705504,-0.510385988664169,-0.519176412136198,-0.509069366087214,-0.473283138721326,-0.501694108056665,-0.519972497071596,-0.519554291340354,-0.522512146948647,-0.521873873332454,-0.515619179051756,-0.499880366151595,1.49147032483846,1.57110588084948,-0.029415597036861,0.889458621466188,0.207964352590584,-0.188128975177019,-0.471356124107366,-0.514663513218835,-0.0189649316043898,1.17269947015136,4.04328867465168,-0.262021699327509,1.55971887306405,-0.524947877587215,-0.508131504269817,-0.387708502518995
"chr11:117979711-117982209",-0.822740935937044,-0.755202690534157,-0.665925296384004,-0.598794057923997,-0.773893170355635,-0.730908093741172,-0.843538296110993,-0.838869411723687,-0.117365272835297,-0.840622910681202,-0.859502695863049,-0.870524171652766,-0.855959278444719,-0.87107688820233,-0.842547957661619,-0.826926589595793,1.82338411796866,1.39645871635739,0.644880020167761,1.34318039524848,1.40811545452069,-0.596240594519736,-0.620914844499233,0.292189199487954,1.06358987014596,0.901676306780564,2.02254673036719,-0.290868733121206,1.79214449460582,-0.627612056590265,0.620819388429151,0.941049252298277
"chr11:117966215-117969600",-0.697063534925272,-0.735353210275002,-0.651608489787092,-0.654467723170147,-0.758913526334041,-0.652323532014485,-0.778367985617761,-0.768902764157168,-0.137295608298619,-0.792337408396458,-0.795080750595116,-0.794494113860398,-0.796464866892235,-0.796970022920501,-0.794944367845618,-0.796844215855021,2.64198365003778,1.92497749148819,0.425724930615241,1.17445978967121,1.06038321718881,-0.608836891134409,-0.661635240498335,0.0282813812575992,1.08669242450176,0.60054229867585,1.49365633742653,-0.301192185309568,1.53560999757458,-0.723998034252202,0.685475363197972,1.03930759050394
"chr11:117969986-117973555",-0.757006151758502,-0.660913950535457,-0.533063062468309,-0.687776993857516,-0.742647128900573,-0.631526548823421,-0.782673621251479,-0.743253010205239,-0.276421925316407,-0.769452673181221,-0.792519563921652,-0.778675286722976,-0.759458785527709,-0.828125604206339,-0.750309382960845,-0.784029299946314,2.79538689768194,2.25507167785987,0.360401657599362,0.831215119063003,1.21468749791728,-0.541302246690343,-0.624492750470375,0.0626839424470039,0.985763955223041,0.63120264579432,1.45638565339083,-0.325718408297382,1.41968125554084,-0.599126004565664,0.695240246453263,0.660771850636981
"chr19:3480640-3484188",-0.76831832787702,-0.547047382073833,-0.47677037016353,-0.524079510363112,-0.770122350138883,-0.352765364474055,-0.759910864027041,-0.748726603949209,0.0286640664928685,-0.804906675512768,-0.594754829011198,-0.770547088068824,-0.769758175172811,-0.77567353628764,-0.775814972582027,1.47847104546366,0.643325889570716,1.72001208675258,-0.515700474555804,-0.0994283766099166,-0.404262650807844,-0.575455204120943,0.607091566464608,-0.711882589012918,0.0891598967447874,0.0286394300531877,2.9342852447293,-0.352905192563455,1.93565239697193,2.03216403594452,-0.121262267809651,0.722627145994322
"chr16:67465516-67466437",-0.54127699130113,0.740802384219424,-0.266190339365571,-0.518825305782883,-0.920190140337819,-0.964329505522794,-0.700060648048314,-0.673723309115637,-0.196815285664725,-0.92340447956742,-0.903351418869889,-0.233686995211573,-0.481117128126335,-0.764681516596923,-0.807655926822227,-0.842169066445969,0.612930908183728,0.561052482201455,-0.397788291665931,0.293778193505752,0.0251001681964538,0.176992923410083,0.128348640058751,-0.469100499330691,-0.148330890460472,-0.240979404801128,2.03479686639099,0.732640694268644,1.11936445891386,3.97041680215039,0.324274546609211,0.273178074928684
"chr7:117227987-117230307",-0.377053382276499,-0.280818411280138,-0.416576190179974,-0.332112231919834,-0.490744350851441,-0.510082861749536,-0.448918563641862,-0.519047332190418,-0.400588225363583,-0.49891269055528,-0.52366988026147,-0.481833029315247,-0.51383830118226,-0.520492755890683,-0.495900599879295,-0.52366988026147,0.200799753528935,0.490139071168547,-0.477533386114982,-0.34873068078303,-0.323297921262623,-0.480639247033793,-0.263211894634356,-0.475472388833241,-0.456315730164985,-0.0375191796470532,2.6857993616879,1.46656197584865,1.5891125670777,3.76605809836849,-0.0670453725169457,0.0655536601097724
"chr7:117235212-117242780",-0.200637507108119,-0.471156603164578,-0.488285789097831,-0.234848929820038,-0.599135116522115,-0.547040825866749,-0.46370615708662,-0.575176034060263,-0.183018478290158,-0.57214492969405,-0.602219049419609,-0.572508744843018,-0.623979867751255,-0.641880900865905,-0.536366288733041,-0.580486654073893,0.102068003729812,0.65750475411202,-0.548789826699782,-0.346448421244446,-0.332215686230521,-0.490012112154733,-0.0552206235299856,-0.582906858035028,-0.483199326090661,0.0611252614877862,2.71713052438701,2.07592323010058,2.20186158817993,2.88903755986312,-0.187900545662895,0.214634354185028
"chr2:238488313-238493946",1.01212676301717,0.79490794712222,1.03854940687783,-0.471150235720934,-1.42433902653024,-1.06420442722622,-0.0655453262358926,-0.837460277782338,-0.717468575916774,1.53924645732144,1.35300426111004,-0.949501242942092,-1.31199992148895,-1.33830440761743,-1.26994867600434,-1.27396472868332,0.0301483128380741,0.599187314977793,-1.23331099573611,-0.618432427407236,-0.614843745059719,0.64335160962338,0.427790966587189,0.277381336655421,-0.40721806408298,0.754604646617438,0.996383956296875,1.42684103439104,0.687489896683605,2.06364944384833,-0.0344001314208113,-0.0125711441124614
"chr17:27524903-27530341",0.12548265392293,0.00700141733158977,0.156291384424135,-1.13538402938446,-1.58272525174053,-0.953013144751774,0.261824203259064,0.213453447218587,0.167269479593495,-0.0124795656849617,0.12617673189536,0.868210826000441,-0.0746932645880221,0.186592180949893,0.0759765831457591,-4.29507270126386,-0.158075227680304,-0.342464664952233,0.380052301224063,0.477719381403385,0.347596995334169,0.666012049246309,0.37191029521692,0.843712923648867,0.663232586242941,0.251536798309368,0.783954775142221,0.158106128039219,0.34070944212969,1.57362482264283,-0.976254087342314,0.483714531067226
"chr11:33724383-33730146",-0.0666189709125698,1.08277305711248,0.923091518649899,-1.80271470255563,-1.21153586773482,-0.362129369949284,0.387559975868494,0.127304672953686,-0.936496071648302,1.30322303533127,1.41545413446155,0.476461027742094,0.217769616448288,0.0630531758565572,-0.18061852577628,-3.22545052218573,-0.213818593457778,-0.574620907957697,0.213068102436418,-0.33928555431369,-0.159419383669159,0.458142830792996,-0.249752408255427,0.587041464383695,-0.180521673934414,0.11344643357588,-0.354524159020017,0.924262392097712,0.951817474558194,2.10638198002195,-0.731574367188588,-0.761769813731776
"chr14:102968918-102973079",-0.240175121734635,-0.521613161839604,0.607996196185572,-1.32864347311433,-2.18032043473021,-1.07739623882049,0.411319787831136,0.381619208653812,-0.194342884319815,0.531674468489923,2.08135687123741,0.0899504154795175,-0.206769002105068,0.344126205146226,0.706368212132592,-2.50400420770355,-0.099617158689453,-0.385232852989502,0.185744634575794,0.815363598489147,-0.331161310130712,0.080187101029588,0.395495429191692,-0.277820704165257,0.0189378990943922,-0.154721075808324,0.685950599713371,0.0897685849629239,0.19805430821197,2.90186918584907,-0.613422115597466,-0.410542964525726
"chr15:57938967-57953548",-0.841997242874712,-0.590718630188327,-0.954996963367452,0.0992392724842335,-0.923310450248022,-0.76342672457204,-0.721615133435039,-0.220755294709718,-0.321769344442303,-0.906216731881918,-1.22572661960696,1.01514822929549,-0.942486221053705,-0.24512963647145,-0.792861100467503,-1.08451306431854,0.915621501242568,0.777807607257027,0.720485952464486,0.33764138453588,-0.123173500542085,0.444556116659598,0.409184768115894,-0.57662176160629,1.32848587229332,0.190459769144747,1.30357340396509,0.0701543219820404,1.35817751658517,3.45443548230147,-0.705777637758712,-0.483875140782225
"chr15:90015186-90015842",-0.440000663475408,-0.35458930011866,-0.475914360701138,-0.49387727453934,-0.555395838118344,-0.526685131687762,-0.565953707175674,-0.497943681149865,-0.328714998493606,-0.414754388497216,-0.449463847818659,0.392874924159679,-0.539866214011367,-0.408920771980846,-0.266401733256462,-0.403322268296484,1.56073922365973,-0.327766151496142,1.9999593637514,2.1895736533733,0.934392226626231,-0.447214114381176,-0.452851303570463,-0.567529333723966,0.43886989095977,-0.450483842732381,-0.421494737955524,-0.498713678277668,-0.409436264416288,3.66113268974373,-0.506696918040849,-0.373551448358549
"chr15:90016194-90019886",-0.471453803354706,-0.311956416871075,-0.473027220451494,-0.501655850446418,-0.545317842485409,-0.546374406698488,-0.540166544978782,-0.492681679553411,-0.329169413479728,-0.451627513408592,-0.521569025454929,0.307990765283364,-0.529713464207694,-0.307351002641373,0.0575733176907673,-0.326185975909863,1.86326849379848,-0.263815450984071,1.69395296357961,1.87860307997313,0.839967231636768,-0.476452225387481,-0.444867222450987,-0.559790446711031,0.30958240248862,-0.47714942407469,-0.436829017933122,-0.536949033398627,-0.438282854084382,3.89322789439789,-0.472671056608499,-0.389109257273781
"chr2:95669688-95690838",-0.751802271739129,-0.0236575333156321,1.70043483856036,-0.578050196968684,-0.0661984936730686,2.48322775682436,-0.706846059361847,-0.641644923869952,0.170389243654812,-0.028958103216162,1.77372145785532,-0.685922840410909,-0.521452355358931,-0.167162555668487,0.359059930467437,-0.728687987557834,-0.539624044424498,-0.641705524486601,-0.454712223356038,-0.351038479532742,-0.544326735711984,-0.668528238938493,-0.614648334120908,0.709335723565861,0.0108630609446615,-0.375520908723197,-0.775901700129035,-0.592326926632529,-0.540071173754624,3.37498463309324,0.203020222380831,0.213750743604409
"chr2:95715551-95717040",-0.71616636716228,0.0336377974342795,2.3166544190768,-0.64016131534626,-0.00804590982166894,2.23390371298381,-0.702967789874921,-0.673063897027485,-0.289036359863683,-0.179369921102962,1.86526044496069,-0.759973869764482,-0.64208728116505,-0.445727540074149,0.218708856884519,-0.144641015097937,0.25527068801678,-0.429976630960924,-0.269171947241024,-0.276659859214701,-0.547878288822627,-0.661948003722185,-0.710303192611735,0.0845144239158122,-0.12629562266187,-0.451321262081429,-0.713973284297609,-0.697930600578339,-0.608507033387832,3.24007721426622,0.430478583019295,0.0167008513229526
